Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Vicente Guaita","G","Crystal Palace",90,6.3,0,0,0,0.00039428,0,0,0,37,0,0,0,42,0,0,0,0,0,0,0,0,0,1
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Nathaniel Clyne","D","Crystal Palace",90,6.5,0,0,0,0.0143898,0,0,0,56,1,0,0,74,0,0,1,0,1,1,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Joachim Andersen","D","Crystal Palace",90,7.9,0,0,0,0.137635,0,0,0,104,1,1,0,126,0,6,2,0,1,2,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Marc Guéhi","D","Crystal Palace",90,6.2,0,0,0,0.00885977,0,0,0,105,0,0,0,114,0,0,1,0,1,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Tyrick Mitchell","D","Crystal Palace",90,6.5,0,0,0,0.00993346,0,0,0,52,0,0,0,78,0,1,2,0,2,1,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Cheick Doucouré","M","Crystal Palace",75,6.6,0,0,0,0.018885,0,0,0,34,0,0,0,38,0,1,1,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Jeffrey Schlupp","M","Crystal Palace",86,6.8,0,0,0.2435,0.0132696,3,0,0,35,0,0,0,56,0,4,1,0,2,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Jordan Ayew","M","Crystal Palace",90,6.1,0,0,0.0527,0.0248625,1,0,0,30,3,0,0,55,0,2,0,0,4,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Eberechi Eze","M","Crystal Palace",86,6.3,0,0,0.4903,0.0648326,1,1,0,35,0,0,1,58,0,1,0,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Wilfried Zaha","M","Crystal Palace",90,7.1,0,0,0.0586,0.834349,1,0,0,35,2,1,0,63,0,3,0,0,2,5,0,0,1,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Odsonne Édouard","F","Crystal Palace",58,6.1,0,0,0.2247,0.00234435,3,1,0,6,0,0,1,24,0,0,0,0,2,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Jean-Philippe Mateta","F","Crystal Palace",32,6.6,0,0,0.142,0.0110124,1,0,0,10,1,0,0,13,0,0,0,0,1,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Luka Milivojević","M","Crystal Palace",15,6.4,0,0,0,0.0145457,0,0,0,16,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Malcolm Ebiowei","M","Crystal Palace",8,6.4,0,0,0,0.00602015,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Will Hughes","M","Crystal Palace",8,6.3,0,0,0,0.00281038,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Aaron Ramsdale","G","Arsenal",90,7.4,0,0,0,0.00529057,0,0,0,28,0,0,0,36,0,0,0,0,0,0,0,0,0,2
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Ben White","D","Arsenal",90,7.7,0,0,0,0.0329692,0,0,0,32,1,0,0,70,0,8,1,0,2,3,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"William Saliba","D","Arsenal",90,7.4,0,0,0,0.00182089,0,0,0,48,0,0,0,62,0,1,0,0,0,1,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Gabriel Magalhães","D","Arsenal",90,7.3,0,0,0,0.00936252,0,0,0,58,0,0,0,71,0,1,1,0,0,3,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Oleksandr Zinchenko","D","Arsenal",83,7.5,0,1,0.0308,0.353522,1,1,0,48,2,1,0,70,0,5,3,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Martin Ødegaard","M","Arsenal",89,7.1,0,0,0.0893,0.0563182,2,0,0,39,0,0,0,51,0,2,0,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Thomas Partey","M","Arsenal",90,7,0,0,0.0957,0.0165031,1,0,0,47,1,0,0,66,0,6,1,0,2,1,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Granit Xhaka","M","Arsenal",90,7.1,0,0,0,0.0632469,0,0,0,47,1,0,0,66,0,1,2,0,1,4,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Bukayo Saka","F","Arsenal",90,7,0,0,0.2583,0.110393,3,0,0,29,1,0,0,55,0,2,0,0,2,1,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Gabriel Jesus","F","Arsenal",83,7,0,0,0.1454,0.0810062,1,0,0,28,0,0,0,49,0,1,1,0,2,1,0,0,2,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Gabriel Martinelli","F","Arsenal",90,7,1,0,0.3773,0.0473106,2,1,0,26,1,0,1,42,0,0,0,0,1,1,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Kieran Tierney","D","Arsenal",11,6.8,0,0,0,0.0000548,0,0,0,4,0,0,0,7,0,2,0,0,0,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Eddie Nketiah","F","Arsenal",11,6.7,0,0,0,0.0425795,0,0,0,3,1,0,0,5,0,0,0,0,1,0,0,0,0,0
"Premier-league","22_23","Crystal Palace vs Arsenal",05/08/2022,"Albert Sambi Lokonga","M","Arsenal",1,0,0,0,0,0.00000782,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"Premier-league","22_23","Fulham vs Liverpool FC",06/08/2022,"Marek Rodák","G","Fulham",90,6.2,0,0,0,0.00105929,0,0,0,31,0,0,0,35,0,0,0,0,0,0,0,0,0,1
"Premier-league","22_23","Fulham vs Liverpool FC",06/08/2022,"Kenny Tete","D","Fulham",90,7.3,0,1,0,0.0643209,0,0,0,30,1,0,0,61,0,5,2,0,1,1,0,0,0,0
"Premier-league","22_23","Fulham vs Liverpool FC",06/08/2022,"Tosin Adarabioyo","D","Fulham",90,6.8,0,0,0,0.00730202,0,0,0,26,0,0,0,37,0,2,1,0,0,0,0,0,0,0
"Premier-league","22_23","Fulham vs Liverpool FC",06/08/2022,"Tim Ream","D","Fulham",90,7.1,0,0,0,0.033482,0,0,0,27,0,0,0,42,0,1,1,0,0,0,0,0,0,0
"Premier-league","22_23","Fulham vs Liverpool FC",06/08/2022,"Antonee Robinson","D","Fulham",90,6.4,0,0,0,0.00611839,0,0,0,34,0,0,0,57,0,1,2,0,1,0,0,0,0,0
"Premier-league","22_23","Fulham vs Liverpool FC",06/08/2022,"Harrison Reed","M","Fulham",90,6.8,0,0,0.0619,0.0151457,1,0,0,31,1,0,0,51,0,3,2,0,0,0,0,0,0,0
